workType,filename,parent,collectionCallNumber,series,subSeries,title,description,description,creator,contributor,dateCreated,subjectName,subjectTitle,subjectPlace,subjectTopic,language,resourceType,physicalFormat,physicalDescription,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,relatedResource,accessionNumber,masterFilename
work,dc1_402_0029.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Potsdam. Sanssouci Palace: interior, Frederick the Great's bedroom and study","View in tinted lantern slide, ca. 1930. Palace built 1745-1748\; this room remodeled in 1786.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500022893,1930,,,http://www.geonames.org/6295638/sanssouci.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300021155; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85067272; info:lc/authorities/subjects/sh85052522; info:lc/authorities/subjects/sh85022496,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0029L,dc1_402_0029.tif
work,dc1_402_0031.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Dresden: Raphael's ""Sistine Madonna"", in the Dresden Old Masters Picture Gallery (Gemäldegalerie Alte Meister)","View in tinted lantern slide, ca. 1930. The painting dates from 1512-1514.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500023578,1930,http://id.loc.gov/authorities/names/n81018544,info:lc/authorities/names/n79023150,http://www.geonames.org/7627289/gemaeldegalerie-alte-meister.html,info:lc/authorities/subjects/sh85096661; http://vocab.getty.edu/aat/300021140; info:lc/authorities/subjects/sh85025177; info:lc/authorities/subjects/sh85005001,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0031L,dc1_402_0031.tif
work,dc1_402_0032.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne: Hohenzollern Bridge (rebuilt 1945) at night, Cologne Cathedral in the distance","View in tinted lantern slide, ca. 1930. Built 1907-1912.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6947520/hohenzollernbruecke.html,info:lc/authorities/subjects/sh85101292; info:lc/authorities/subjects/sh85016829; info:lc/authorities/subjects/sh85114250; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85076930,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0032L,dc1_402_0032.tif
work,dc1_402_0033.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne: Old City (Altstadt) at night, with the church of Great St. Martin","View in tinted lantern slide, ca. 1930. The church was built 1151-1240.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2886242/koeln.html,info:lc/authorities/subjects/sh85101292; info:lc/authorities/subjects/sh85026130; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85076930,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0033L,dc1_402_0033.tif
work,dc1_402_0034.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne: panoramic view from the Rhine at night, with Great St. Martin, the Stapelhaus, and Cologne Cathedral","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2886242/koeln.html,info:lc/authorities/subjects/sh85101292; info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85026130; http://id.loc.gov/authorities/subjects/sh85025854,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0034L,dc1_402_0034.tif
work,dc1_402_0035.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne: panoramic view from the Rhine, with the Stapelhaus and Cologne Cathedral","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2886242/koeln.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85101206; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85097477,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0035L,dc1_402_0035.tif
work,dc1_402_0036.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,Cologne Cathedral: aerial view from across the Rhine River,"View in tinted lantern slide, ca. 1930. Built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; info:lc/authorities/subjects/sh85026130; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85097477,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0036L,dc1_402_0036.tif
work,dc1_402_0037.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne Cathedral: detail of south transept portal, completed 1851-1869","View in tinted lantern slide, ca. 1930. Cathedral built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85026130; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85039070; info:lc/authorities/subjects/sh92003550,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0037L,dc1_402_0037.tif
work,dc1_402_0038.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne Cathedral: view of the south side of the cathedral, over rooftops","View in tinted lantern slide, ca. 1930. Built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85026130,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0038L,dc1_402_0038.tif
work,dc1_402_0039.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne Cathedral: interior, view of the nave from the west gallery","View in tinted lantern slide, ca. 1930. Built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85003895,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0039L,dc1_402_0039.tif
work,dc1_402_0040.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne Cathedral: interior, view towards the apse","View in tinted lantern slide, ca. 1930. Built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85067272,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0040L,dc1_402_0040.tif
work,dc1_402_0041.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne Cathedral: interior, view east from baptismal font towards choir screen","View in tinted lantern slide, ca. 1930. Built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85024622,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0041L,dc1_402_0041.tif
work,dc1_402_0042.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne Cathedral: interior, south aisle","View in tinted lantern slide, ca. 1930. Built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; http://vocab.getty.edu/aat/300020775; http://vocab.getty.edu/aat/300004627; http://id.loc.gov/authorities/subjects/sh85025854; http://vocab.getty.edu/aat/300124520; info:lc/authorities/subjects/sh85050182,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0042L,dc1_402_0042.tif
work,dc1_402_0043.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cologne Cathedral: roof view of spires, with the Hohenzollern Bridge and Deutz on the far bank of the Rhine River","View in tinted lantern slide, ca. 1930. Built 1248-1880.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/6324464/koelner-dom.html,info:lc/authorities/subjects/sh85006611; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85016829; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85097477,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0043L,dc1_402_0043.tif
work,dc1_402_0044.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,Cologne: Restaurant Bastei on the banks of the Rhine River,"View in tinted lantern slide, ca. 1930. The restaurant was built in 1924.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500072775,1930,,,http://www.geonames.org/2886242/koeln.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85113249; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85015159; info:lc/authorities/subjects/sh85026130,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0044L,dc1_402_0044.tif
work,dc1_402_0045.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,Rhine River: steamboat,"View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2847618/rheinland-pfalz.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85127732; info:lc/authorities/subjects/sh85110904,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0045L,dc1_402_0045.tif
work,dc1_402_0046.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River: steamboat, the ""Bismark"", out of Düsseldorf","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2847618/rheinland-pfalz.html,info:lc/authorities/subjects/sh85101206; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85127732,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0046L,dc1_402_0046.tif
work,dc1_402_0047.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River: steamboat passengers drinking wine, one man with an accordion","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2847618/rheinland-pfalz.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh85127732; info:lc/authorities/subjects/sh85111945; info:lc/authorities/subjects/sh85088961,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0047L,dc1_402_0047.tif
work,dc1_402_0048.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River Valley: panoramic view, from Drachenfels (321 m/1053 ft.)","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2847618/rheinland-pfalz.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85002415; info:lc/authorities/subjects/sh85097477,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0048L,dc1_402_0048.tif
work,dc1_402_0049.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,Rhine River Valley: view of Drachenfels Castle ruins,"View in tinted lantern slide, ca. 1930. The Castle was built 1138-1167.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2847618/rheinland-pfalz.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85020702; info:lc/authorities/subjects/sh85115792,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0049L,dc1_402_0049.tif
work,dc1_402_0050.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River Valley: shepherd with his flock along the Rhine, with Drachenfels in the distance","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2847618/rheinland-pfalz.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85020702; info:lc/authorities/subjects/sh85005169; info:lc/authorities/subjects/sh85077784; info:lc/authorities/subjects/sh85121208,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0050L,dc1_402_0050.tif
work,dc1_402_0051.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Cochem: Reichsburg Castle and Cochem, with the Moselle River","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2939949/cochem.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85020702; info:lc/authorities/subjects/sh85062603; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85097477,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0051L,dc1_402_0051.tif
work,dc1_402_0052.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River Valley: coal barge on the Rhine, with Ehrenbreitstein Fortress (1817-32) in the distance","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2886946/koblenz.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85020702; info:lc/authorities/subjects/sh85011833,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0052L,dc1_402_0052.tif
work,dc1_402_0053.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Boppard: Rhine steamboat dock in Boppard, with the Hotel Bellevue, spires of St. Severus","View in tinted lantern slide, ca. 1930. Hotel built 1887.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2748179/rhine-river.html; http://www.geonames.org/2946366/boppard.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85127732; info:lc/authorities/subjects/sh85026130; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85062487,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0053L,dc1_402_0053.tif
work,dc1_402_0054.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River Valley: St. Goarshausen, with Burg Katz and terraced vineyards","View in tinted lantern slide, ca. 1930. Castle built ca. 1371.",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2841609/sankt-goarshausen.html; http://www.geonames.org/2748179/rhine-river.html ,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85114250; info:lc/authorities/subjects/sh85020702; info:lc/authorities/subjects/sh85002415; info:lc/authorities/subjects/sh85136296; info:lc/authorities/subjects/sh85011833,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0054L,dc1_402_0054.tif
work,dc1_402_0055.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River Valley: St. Goarshausen, from St. Goar across the Rhine (with tower of church of St. Goar)","View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2841609/sankt-goarshausen.html; http://www.geonames.org/2748179/rhine-river.html ,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85114250; http://id.loc.gov/authorities/subjects/sh85025854; info:lc/authorities/subjects/sh85026130; info:lc/authorities/subjects/sh85002415,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0055L,dc1_402_0055.tif
work,dc1_402_0056.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,Rhine River Valley: Loreley Rock (height: 132 m),"View in tinted lantern slide, ca. 1930",,info:lc/authorities/names/n2013035337,,1930,,,http://www.geonames.org/2875905/lorelei.html; http://www.geonames.org/2748179/rhine-river.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85114250,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0056L,dc1_402_0056.tif
work,dc1_402_0057.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Germany,"Rhine River Valley: Wilhelm Kray's painting, ""The Lorelei""","View in tinted lantern slide, ca. 1930. Painting dates from 1875-1878. Oil on canvas. Wiesbaden: Stadtisches Museum",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500063989,1930,,,http://www.geonames.org/2875905/lorelei.html; http://www.geonames.org/2748179/rhine-river.html,info:lc/authorities/subjects/sh85096661; info:lc/authorities/subjects/sh85093169; info:lc/authorities/subjects/sh85075780; info:lc/authorities/subjects/sh85088961,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.402.0057L,dc1_402_0057.tif
